x,y
73.50,148.75
47.25,150.50
150.50,73.50
150.50,175.00
66.50,78.75
103.25,54.25
119.00,183.75
105.00,166.25
47.25,136.50
124.25,59.50
36.75,99.75
168.00,169.75
64.75,143.50
182.00,106.75
183.75,119.00
124.25,136.50
38.50,89.25
115.50,171.50
183.75,89.25
175.00,85.75
35.00,33.25
187.25,33.25
64.75,129.50
166.25,106.75
134.75,36.75
35.00,187.25
126.00,19.25
126.00,99.75
187.25,162.75
187.25,71.75
122.50,49.00
124.25,73.50
57.75,35.00
189.00,187.25
35.00,162.75
98.00,21.00
21.00,96.25
49.00,70.00
96.25,73.50
161.00,35.00
35.00,136.50
85.75,162.75
98.00,124.25
124.25,124.25
148.75,98.00
201.25,124.25
161.00,96.25
42.00,106.75
8.75,110.25
187.25,59.50
213.50,110.25
73.50,33.25
171.50,154.00
59.50,85.75
47.25,162.75
59.50,47.25
59.50,71.75
59.50,162.75
85.75,71.75
162.75,162.75
162.75,175.00
136.50,162.75
148.75,124.25
124.25,150.50
24.50,120.75
161.00,138.25
73.50,71.75
124.25,175.00
162.75,187.25
85.75,33.25
110.25,59.50
148.75,47.25
112.00,21.00
159.25,82.25
80.50,141.75
84.00,189.00
176.75,57.75
124.25,201.25
59.50,187.25
187.25,110.25
73.50,98.00
112.00,213.50
148.75,59.50
148.75,162.75
78.75,52.50
71.75,124.25
99.75,199.50
35.00,110.25
59.50,136.50
85.75,59.50
35.00,59.50
47.25,175.00
85.75,85.75
136.50,59.50
136.50,71.75
148.75,85.75
148.75,136.50
175.00,162.75
54.25,157.50
33.25,84.00
61.25,176.75
138.25,84.00
161.00,71.75
162.75,47.25
47.25,98.00
98.00,47.25
98.00,175.00
175.00,98.00
59.50,59.50
110.25,110.25
112.00,8.75
136.50,136.50
162.75,59.50
162.75,148.75
59.50,110.25
136.50,189.00
47.25,47.25
47.25,59.50
59.50,148.75
73.50,85.75
73.50,162.75
73.50,175.00
85.75,148.75
98.00,150.50
112.00,47.25
136.50,150.50
175.00,47.25
175.00,71.75
175.00,175.00
143.50,143.50
47.25,124.25
112.00,162.75
175.00,124.25
201.25,98.00
148.75,148.75
175.00,110.25
98.00,98.00
110.25,33.25
73.50,47.25
73.50,136.50
182.00,66.50
47.25,84.00
59.50,98.00
98.00,187.25
40.25,117.25
