x,y
129.50,91.00
129.50,129.50
91.00,91.00
91.00,129.50
129.50,31.50
129.50,189.00
71.75,169.75
91.00,31.50
91.00,189.00
187.25,91.00
110.25,129.50
71.75,50.75
110.25,91.00
71.75,70.00
91.00,150.50
14.00,110.25
52.50,150.50
110.25,10.50
71.75,150.50
129.50,150.50
148.75,70.00
129.50,70.00
33.25,129.50
52.50,70.00
110.25,210.00
169.75,110.25
148.75,129.50
168.00,150.50
71.75,129.50
148.75,91.00
91.00,50.75
129.50,50.75
33.25,91.00
71.75,91.00
91.00,169.75
129.50,169.75
96.25,56.00
129.50,110.25
148.75,50.75
168.00,129.50
91.00,68.25
208.25,108.50
84.00,136.50
91.00,108.50
52.50,110.25
96.25,162.75
187.25,129.50
168.00,71.75
110.25,110.25
189.00,110.25
124.25,84.00
110.25,31.50
110.25,189.00
148.75,110.25
136.50,84.00
136.50,136.50
42.00,117.25
110.25,50.75
168.00,87.50
122.50,57.75
99.75,119.00
52.50,133.00
33.25,110.25
99.75,101.50
52.50,91.00
108.50,169.75
148.75,150.50
120.75,141.75
119.00,40.25
119.00,180.25
178.50,101.50
110.25,70.00
148.75,169.75
176.75,140.00
99.75,180.25
119.00,101.50
110.25,148.75
