x,y
141.75,164.50
29.75,150.50
201.25,28.00
78.75,161.00
196.00,68.25
78.75,190.75
80.50,31.50
66.50,141.75
197.75,199.50
70.00,187.25
145.25,31.50
24.50,24.50
164.50,143.50
197.75,145.25
199.50,64.75
159.25,33.25
73.50,57.75
143.50,162.75
140.00,190.75
64.75,190.75
19.25,192.50
201.25,31.50
61.25,143.50
201.25,68.25
22.75,196.00
199.50,92.75
194.25,164.50
197.75,26.25
159.25,189.00
21.00,91.00
187.25,161.00
201.25,203.00
196.00,159.25
143.50,68.25
166.25,196.00
197.75,131.25
31.50,85.75
56.00,162.75
201.25,96.25
28.00,140.00
159.25,194.25
38.50,66.50
80.50,157.50
187.25,157.50
24.50,127.75
192.50,152.25
21.00,21.00
194.25,133.00
150.50,63.00
159.25,199.50
24.50,64.75
31.50,141.75
24.50,28.00
45.50,161.00
143.50,40.25
43.75,59.50
196.00,96.25
42.00,162.75
21.00,127.75
96.25,24.50
127.75,199.50
201.25,131.25
47.25,63.00
35.00,66.50
24.50,92.75
64.75,164.50
178.50,147.00
122.50,197.75
129.50,26.25
204.75,24.50
