x,y
162.75,35.00
176.75,147.00
17.50,117.25
113.75,19.25
94.50,68.25
161.00,147.00
61.25,64.75
61.25,161.00
159.25,161.00
162.75,64.75
49.00,84.00
82.25,117.25
82.25,182.00
159.25,197.75
178.50,84.00
190.75,164.50
190.75,197.75
63.00,82.25
29.75,194.25
112.00,50.75
131.25,161.00
147.00,182.00
206.50,117.25
94.50,161.00
64.75,133.00
113.75,210.00
162.75,99.75
145.25,162.75
94.50,129.50
61.25,99.75
147.00,52.50
131.25,133.00
47.25,66.50
159.25,129.50
147.00,68.25
178.50,178.50
82.25,148.75
64.75,197.75
45.50,52.50
45.50,145.25
77.00,68.25
78.75,80.50
49.00,180.25
127.75,64.75
147.00,112.00
190.75,96.25
98.00,99.75
80.50,50.75
110.25,80.50
145.25,80.50
29.75,96.25
129.50,197.75
145.25,145.25
127.75,33.25
194.25,133.00
33.25,164.50
98.00,35.00
161.00,50.75
161.00,180.25
110.25,145.25
194.25,35.00
194.25,68.25
80.50,162.75
131.25,96.25
