x,y
169.75,103.25
105.00,49.00
119.00,70.00
105.00,185.50
87.50,31.50
119.00,206.50
50.75,138.25
70.00,152.25
19.25,101.50
119.00,171.50
204.75,101.50
122.50,31.50
101.50,103.25
49.00,117.25
105.00,36.75
138.25,35.00
68.25,85.75
49.00,105.00
152.25,70.00
155.75,152.25
122.50,190.75
187.25,103.25
187.25,117.25
68.25,136.50
154.00,136.50
190.75,134.75
101.50,169.75
84.00,84.00
50.75,84.00
31.50,99.75
119.00,49.00
134.75,138.25
169.75,84.00
119.00,120.75
68.25,117.25
33.25,136.50
36.75,84.00
173.25,117.25
85.75,68.25
84.00,171.50
119.00,101.50
105.00,70.00
117.25,15.75
101.50,19.25
15.75,122.50
101.50,203.00
138.25,173.25
155.75,101.50
190.75,87.50
66.50,101.50
136.50,85.75
84.00,134.75
105.00,120.75
134.75,189.00
155.75,120.75
33.25,119.00
136.50,50.75
84.00,52.50
84.00,155.75
103.25,152.25
136.50,154.00
112.00,196.00
180.25,94.50
