x,y
197.75,71.75
140.00,127.75
84.00,89.25
176.75,136.50
91.00,82.25
108.50,154.00
110.25,129.50
112.00,176.75
183.75,106.75
84.00,43.75
136.50,43.75
87.50,178.50
131.25,84.00
87.50,154.00
71.75,189.00
35.00,136.50
136.50,171.50
24.50,119.00
24.50,71.75
183.75,127.75
117.25,113.75
178.50,84.00
73.50,26.25
157.50,85.75
150.50,28.00
84.00,129.50
147.00,120.75
71.75,75.25
124.25,99.75
124.25,73.50
134.75,152.25
196.00,117.25
99.75,77.00
150.50,189.00
140.00,68.25
89.25,136.50
61.25,108.50
99.75,185.50
155.75,108.50
197.75,99.75
71.75,140.00
96.25,54.25
147.00,73.50
140.00,180.25
98.00,141.75
138.25,87.50
133.00,133.00
35.00,84.00
145.25,145.25
112.00,61.25
101.50,29.75
197.75,145.25
162.75,154.00
112.00,110.25
134.75,63.00
78.75,143.50
147.00,50.75
171.50,120.75
26.25,147.00
124.25,28.00
138.25,36.75
54.25,96.25
61.25,82.25
169.75,98.00
49.00,120.75
99.75,96.25
122.50,168.00
157.50,129.50
75.25,119.00
40.25,110.25
134.75,106.75
75.25,98.00
120.75,120.75
85.75,59.50
101.50,120.75
75.25,164.50
63.00,131.25
120.75,140.00
96.25,162.75
110.25,40.25
126.00,52.50
