x,y
96.25,85.75
108.50,143.50
117.25,106.75
50.75,110.25
108.50,134.75
103.25,124.25
131.25,143.50
127.75,129.50
87.50,80.50
134.75,168.00
56.00,119.00
105.00,43.75
183.75,120.75
175.00,147.00
63.00,66.50
101.50,185.50
87.50,59.50
150.50,91.00
87.50,169.75
73.50,124.25
77.00,138.25
47.25,147.00
119.00,73.50
57.75,108.50
42.00,103.25
106.75,63.00
73.50,91.00
164.50,101.50
96.25,194.25
159.25,162.75
164.50,127.75
143.50,50.75
112.00,194.25
127.75,35.00
103.25,77.00
112.00,35.00
134.75,61.25
138.25,133.00
71.75,155.75
171.50,117.25
68.25,75.25
185.50,103.25
159.25,147.00
138.25,119.00
42.00,126.00
143.50,66.50
87.50,155.75
108.50,164.50
138.25,89.25
127.75,50.75
127.75,117.25
168.00,91.00
66.50,101.50
143.50,98.00
80.50,131.25
31.50,98.00
112.00,82.25
112.00,98.00
63.00,147.00
176.75,82.25
192.50,131.25
152.25,138.25
31.50,113.75
56.00,91.00
120.75,42.00
63.00,113.75
112.00,113.75
103.25,173.25
176.75,113.75
173.25,131.25
103.25,154.00
138.25,108.50
96.25,99.75
208.25,113.75
61.25,84.00
89.25,91.00
89.25,106.75
101.50,106.75
127.75,64.75
150.50,122.50
161.00,113.75
176.75,99.75
47.25,131.25
127.75,82.25
96.25,35.00
127.75,194.25
47.25,98.00
80.50,178.50
119.00,171.50
199.50,106.75
80.50,50.75
96.25,129.50
136.50,152.25
152.25,152.25
64.75,161.00
73.50,106.75
168.00,152.25
80.50,84.00
166.25,138.25
87.50,138.25
190.75,113.75
31.50,129.50
94.50,113.75
143.50,147.00
96.25,147.00
119.00,138.25
127.75,96.25
84.00,66.50
119.00,122.50
119.00,154.00
127.75,178.50
143.50,82.25
