x,y
47.25,91.00
105.00,178.50
82.25,126.00
168.00,124.25
110.25,35.00
166.25,91.00
17.50,120.75
140.00,175.00
75.25,154.00
96.25,108.50
124.25,166.25
196.00,113.75
110.25,96.25
78.75,92.75
119.00,110.25
140.00,64.75
43.75,124.25
138.25,148.75
105.00,120.75
108.50,208.25
87.50,168.00
49.00,154.00
169.75,148.75
77.00,119.00
108.50,66.50
75.25,180.25
138.25,92.75
108.50,150.50
134.75,120.75
89.25,77.00
101.50,33.25
75.25,66.50
50.75,124.25
89.25,105.00
126.00,105.00
203.00,115.50
133.00,96.25
133.00,68.25
127.75,120.75
