x,y
112.00,31.50
85.75,87.50
40.25,89.25
190.75,117.25
85.75,176.75
189.00,178.50
33.25,180.25
138.25,59.50
35.00,57.75
190.75,56.00
140.00,180.25
112.00,61.25
112.00,178.50
169.75,87.50
59.50,85.75
140.00,148.75
54.25,117.25
85.75,204.75
166.25,204.75
119.00,43.75
129.50,45.50
166.25,117.25
136.50,119.00
110.25,145.25
138.25,31.50
138.25,201.25
38.50,148.75
36.75,120.75
164.50,29.75
57.75,28.00
85.75,145.25
84.00,35.00
91.00,119.00
169.75,147.00
56.00,147.00
84.00,56.00
189.00,85.75
141.75,87.50
122.50,50.75
59.50,208.25
70.00,192.50
164.50,57.75
129.50,194.25
112.00,201.25
92.75,42.00
162.75,150.50
92.75,190.75
119.00,133.00
56.00,59.50
187.25,147.00
75.25,42.00
49.00,166.25
166.25,178.50
98.00,133.00
140.00,208.25
148.75,42.00
113.75,91.00
47.25,73.50
175.00,166.25
61.25,117.25
152.25,196.00
115.50,119.00
82.25,119.00
173.25,71.75
49.00,131.25
63.00,178.50
45.50,98.00
