x,y
122.50,78.75
178.50,124.25
140.00,145.25
215.25,113.75
180.25,105.00
29.75,89.25
71.75,45.50
82.25,99.75
166.25,98.00
196.00,87.50
140.00,166.25
117.25,120.75
99.75,80.50
50.75,155.75
155.75,155.75
42.00,124.25
152.25,75.25
43.75,101.50
84.00,166.25
152.25,178.50
131.25,133.00
171.50,91.00
154.00,113.75
52.50,134.75
85.75,64.75
147.00,148.75
52.50,92.75
143.50,122.50
68.25,178.50
162.75,127.75
89.25,155.75
115.50,92.75
134.75,92.75
103.25,143.50
92.75,50.75
92.75,173.25
173.25,134.75
131.25,197.75
192.50,113.75
92.75,112.00
94.50,133.00
112.00,173.25
120.75,143.50
113.75,157.50
73.50,71.75
115.50,70.00
143.50,61.25
143.50,101.50
190.75,134.75
196.00,140.00
82.25,126.00
82.25,141.75
131.25,175.00
92.75,92.75
101.50,166.25
161.00,105.00
92.75,71.75
63.00,101.50
105.00,59.50
112.00,136.50
63.00,124.25
141.75,80.50
59.50,143.50
80.50,82.25
52.50,115.50
133.00,50.75
154.00,47.25
31.50,134.75
73.50,133.00
173.25,115.50
64.75,82.25
120.75,168.00
131.25,113.75
152.25,94.50
8.75,113.75
80.50,59.50
73.50,155.75
70.00,113.75
71.75,92.75
122.50,40.25
112.00,50.75
113.75,33.25
101.50,42.00
162.75,145.25
52.50,73.50
122.50,61.25
103.25,124.25
120.75,187.25
154.00,133.00
133.00,71.75
113.75,113.75
133.00,157.50
92.75,29.75
