x,y
141.75,204.75
94.50,173.25
17.50,140.00
61.25,45.50
63.00,159.25
94.50,63.00
94.50,159.25
61.25,92.75
161.00,92.75
157.50,189.00
45.50,47.25
45.50,175.00
190.75,159.25
157.50,126.00
61.25,190.75
80.50,141.75
190.75,63.00
49.00,112.00
29.75,63.00
190.75,127.75
141.75,157.50
77.00,204.75
14.00,112.00
61.25,63.00
157.50,64.75
92.75,29.75
17.50,78.75
127.75,64.75
189.00,94.50
157.50,157.50
124.25,31.50
45.50,80.50
127.75,190.75
63.00,127.75
206.50,112.00
157.50,80.50
63.00,33.25
94.50,190.75
77.00,47.25
33.25,155.75
173.25,141.75
80.50,82.25
78.75,64.75
63.00,78.75
203.00,82.25
203.00,140.00
157.50,33.25
159.25,143.50
29.75,92.75
