x,y
59.50,110.25
150.50,126.00
78.75,176.75
143.50,89.25
96.25,194.25
120.75,17.50
78.75,26.25
176.75,112.00
131.25,194.25
42.00,63.00
203.00,82.25
185.50,63.00
85.75,35.00
141.75,168.00
138.25,110.25
73.50,129.50
96.25,157.50
176.75,71.75
59.50,82.25
203.00,120.75
106.75,182.00
96.25,82.25
133.00,176.75
105.00,164.50
96.25,120.75
131.25,101.50
133.00,26.25
113.75,7.00
113.75,26.25
119.00,169.75
164.50,101.50
113.75,101.50
113.75,176.75
185.50,101.50
119.00,94.50
59.50,120.75
112.00,63.00
148.75,50.75
168.00,82.25
113.75,82.25
98.00,176.75
42.00,101.50
64.75,138.25
77.00,152.25
148.75,77.00
148.75,152.25
148.75,26.25
49.00,96.25
185.50,82.25
98.00,101.50
112.00,138.25
148.75,176.75
106.75,19.25
105.00,33.25
194.25,91.00
185.50,138.25
122.50,147.00
31.50,92.75
52.50,110.25
122.50,112.00
131.25,8.75
61.25,101.50
148.75,63.00
148.75,138.25
113.75,213.50
31.50,110.25
122.50,187.25
194.25,112.00
43.75,138.25
77.00,77.00
136.50,138.25
161.00,63.00
161.00,138.25
91.00,63.00
91.00,138.25
131.25,45.50
105.00,112.00
175.00,89.25
77.00,103.25
113.75,196.00
24.50,101.50
185.50,120.75
64.75,63.00
136.50,63.00
96.25,26.25
129.50,157.50
148.75,99.75
78.75,50.75
77.00,63.00
77.00,138.25
124.25,35.00
113.75,155.75
168.00,120.75
24.50,82.25
96.25,45.50
