x,y
192.50,54.25
75.25,77.00
147.00,150.50
169.75,33.25
75.25,150.50
101.50,78.75
50.75,194.25
192.50,171.50
122.50,124.25
52.50,33.25
120.75,54.25
168.00,54.25
54.25,173.25
75.25,57.75
210.00,108.50
54.25,126.00
101.50,148.75
38.50,113.75
145.25,54.25
147.00,101.50
169.75,124.25
168.00,148.75
119.00,148.75
101.50,54.25
49.00,148.75
119.00,78.75
147.00,124.25
50.75,103.25
75.25,98.00
183.75,113.75
169.75,194.25
113.75,183.75
173.25,78.75
75.25,127.75
106.75,43.75
75.25,169.75
148.75,169.75
50.75,52.50
122.50,169.75
99.75,171.50
101.50,99.75
101.50,29.75
98.00,124.25
168.00,103.25
112.00,113.75
52.50,78.75
120.75,99.75
147.00,75.25
29.75,56.00
171.50,169.75
29.75,171.50
120.75,33.25
