x,y
92.75,175.00
19.25,155.75
68.25,66.50
15.75,178.50
206.50,57.75
183.75,59.50
140.00,61.25
182.00,36.75
136.50,127.75
136.50,87.50
24.50,21.00
159.25,80.50
162.75,154.00
148.75,50.75
64.75,178.50
115.50,150.50
19.25,199.50
70.00,19.25
115.50,199.50
161.00,126.00
21.00,105.00
21.00,82.25
112.00,105.00
161.00,178.50
91.00,150.50
161.00,15.75
115.50,175.00
161.00,61.25
161.00,108.50
68.25,199.50
87.50,82.25
117.25,84.00
208.25,150.50
206.50,178.50
208.25,35.00
203.00,106.75
54.25,162.75
136.50,105.00
89.25,197.75
33.25,49.00
103.25,75.25
66.50,40.25
204.75,129.50
136.50,38.50
66.50,129.50
113.75,61.25
126.00,70.00
64.75,152.25
92.75,127.75
45.50,42.00
140.00,147.00
159.25,199.50
127.75,92.75
183.75,106.75
42.00,180.25
117.25,17.50
171.50,28.00
208.25,197.75
159.25,36.75
185.50,155.75
54.25,187.25
24.50,42.00
183.75,175.00
117.25,40.25
70.00,103.25
194.25,162.75
92.75,103.25
113.75,129.50
127.75,49.00
147.00,91.00
124.25,119.00
64.75,82.25
204.75,15.75
49.00,22.75
