x,y
40.25,96.25
127.75,35.00
82.25,50.75
89.25,138.25
171.50,103.25
143.50,169.75
87.50,176.75
178.50,138.25
17.50,110.25
64.75,94.50
91.00,154.00
162.75,127.75
87.50,103.25
122.50,185.50
161.00,70.00
73.50,70.00
138.25,134.75
64.75,157.50
180.25,126.00
99.75,189.00
98.00,61.25
98.00,161.00
113.75,211.75
140.00,45.50
29.75,110.25
129.50,59.50
96.25,108.50
105.00,52.50
126.00,105.00
157.50,99.75
113.75,12.25
98.00,28.00
127.75,131.25
98.00,127.75
99.75,178.50
147.00,110.25
112.00,127.75
47.25,110.25
101.50,38.50
80.50,63.00
98.00,94.50
106.75,154.00
47.25,96.25
80.50,77.00
113.75,110.25
133.00,91.00
157.50,117.25
138.25,120.75
49.00,126.00
127.75,196.00
154.00,138.25
162.75,92.75
113.75,28.00
194.25,110.25
56.00,119.00
89.25,85.75
54.25,89.25
64.75,110.25
64.75,127.75
129.50,43.75
122.50,169.75
136.50,101.50
33.25,127.75
40.25,119.00
187.25,103.25
131.25,141.75
145.25,161.00
122.50,134.75
162.75,145.25
187.25,120.75
73.50,85.75
145.25,94.50
210.00,110.25
129.50,178.50
73.50,101.50
138.25,68.25
96.25,43.75
120.75,52.50
122.50,68.25
129.50,112.00
82.25,127.75
129.50,162.75
171.50,119.00
115.50,178.50
113.75,145.25
138.25,85.75
