x,y
82.25,155.75
92.75,140.00
105.00,157.50
35.00,161.00
35.00,129.50
108.50,112.00
138.25,113.75
126.00,80.50
133.00,157.50
183.75,70.00
94.50,92.75
155.75,66.50
176.75,161.00
150.50,89.25
75.25,126.00
59.50,161.00
82.25,70.00
115.50,99.75
122.50,141.75
189.00,80.50
84.00,113.75
117.25,199.50
119.00,129.50
150.50,157.50
54.25,66.50
103.25,190.75
17.50,164.50
101.50,122.50
112.00,155.75
138.25,166.25
180.25,63.00
133.00,71.75
98.00,199.50
113.75,66.50
164.50,143.50
168.00,80.50
106.75,10.50
52.50,124.25
89.25,148.75
126.00,148.75
162.75,70.00
94.50,50.75
89.25,43.75
99.75,85.75
47.25,147.00
59.50,129.50
199.50,162.75
77.00,92.75
15.75,61.25
105.00,215.25
189.00,147.00
36.75,73.50
178.50,154.00
96.25,166.25
180.25,133.00
24.50,80.50
150.50,77.00
105.00,182.00
127.75,89.25
108.50,42.00
28.00,148.75
43.75,87.50
164.50,113.75
148.75,150.50
201.25,63.00
178.50,96.25
96.25,28.00
87.50,78.75
35.00,96.25
61.25,98.00
64.75,145.25
70.00,89.25
106.75,68.25
115.50,168.00
148.75,134.75
47.25,134.75
117.25,29.75
124.25,42.00
145.25,113.75
71.75,113.75
106.75,82.25
155.75,131.25
159.25,154.00
