x,y
45.50,96.25
143.50,157.50
127.75,42.00
166.25,78.75
98.00,175.00
63.00,77.00
94.50,50.75
94.50,110.25
164.50,145.25
182.00,124.25
45.50,122.50
96.25,36.75
56.00,127.75
112.00,126.00
147.00,64.75
182.00,99.75
150.50,106.75
108.50,143.50
138.25,89.25
115.50,73.50
176.75,70.00
129.50,176.75
131.25,140.00
54.25,94.50
64.75,140.00
91.00,127.75
189.00,94.50
77.00,106.75
113.75,89.25
75.25,73.50
113.75,108.50
152.25,147.00
129.50,161.00
92.75,164.50
113.75,201.25
75.25,92.75
75.25,147.00
78.75,127.75
133.00,75.25
57.75,112.00
84.00,155.75
85.75,84.00
117.25,147.00
131.25,110.25
21.00,108.50
133.00,54.25
148.75,75.25
92.75,145.25
169.75,92.75
38.50,110.25
105.00,45.50
169.75,112.00
113.75,19.25
150.50,127.75
75.25,56.00
113.75,52.50
131.25,92.75
113.75,36.75
187.25,110.25
133.00,129.50
113.75,182.00
169.75,126.00
