x,y
105.00,49.00
105.00,175.00
176.75,103.25
71.75,85.75
50.75,103.25
141.75,85.75
120.75,119.00
91.00,159.25
126.00,124.25
105.00,187.25
105.00,119.00
134.75,66.50
182.00,110.25
84.00,85.75
175.00,117.25
105.00,134.75
106.75,89.25
122.50,106.75
159.25,133.00
141.75,138.25
52.50,117.25
70.00,140.00
84.00,68.25
77.00,77.00
154.00,98.00
106.75,103.25
87.50,152.25
45.50,113.75
61.25,145.25
77.00,147.00
113.75,40.25
113.75,183.75
119.00,50.75
136.50,99.75
148.75,78.75
148.75,147.00
61.25,112.00
148.75,94.50
70.00,71.75
154.00,68.25
140.00,154.00
150.50,164.50
84.00,138.25
122.50,175.00
112.00,166.25
91.00,105.00
155.75,84.00
115.50,57.75
122.50,187.25
155.75,140.00
119.00,33.25
141.75,124.25
78.75,131.25
127.75,42.00
70.00,154.00
105.00,36.75
164.50,78.75
129.50,150.50
155.75,154.00
127.75,183.75
29.75,112.00
64.75,98.00
98.00,112.00
168.00,112.00
197.75,112.00
