x,y
112.00,12.25
112.00,211.75
161.00,61.25
61.25,162.75
99.75,199.50
50.75,77.00
161.00,162.75
89.25,185.50
183.75,89.25
124.25,24.50
36.75,136.50
173.25,75.25
134.75,38.50
26.25,122.50
56.00,80.50
12.25,112.00
85.75,36.75
85.75,187.25
136.50,187.25
211.75,112.00
168.00,92.75
49.00,148.75
105.00,168.00
169.75,96.25
56.00,119.00
56.00,143.50
168.00,143.50
180.25,92.75
56.00,131.25
92.75,168.00
92.75,180.25
117.25,92.75
117.25,131.25
99.75,99.75
99.75,124.25
124.25,87.50
49.00,73.50
43.75,92.75
85.75,138.25
105.00,92.75
112.00,199.50
129.50,43.75
143.50,131.25
197.75,122.50
124.25,124.25
117.25,106.75
117.25,143.50
43.75,131.25
73.50,61.25
92.75,43.75
105.00,131.25
129.50,180.25
136.50,138.25
173.25,148.75
180.25,131.25
26.25,101.50
87.50,148.75
136.50,63.00
68.25,92.75
141.75,82.25
68.25,143.50
117.25,29.75
143.50,155.75
49.00,85.75
73.50,85.75
80.50,56.00
85.75,85.75
124.25,136.50
141.75,168.00
154.00,117.25
162.75,148.75
175.00,124.25
105.00,105.00
117.25,119.00
168.00,80.50
92.75,92.75
131.25,92.75
155.75,68.25
68.25,117.25
85.75,99.75
87.50,124.25
92.75,131.25
99.75,49.00
99.75,161.00
112.00,99.75
124.25,75.25
136.50,161.00
148.75,85.75
148.75,162.75
162.75,75.25
175.00,138.25
80.50,92.75
141.75,141.75
112.00,50.75
155.75,143.50
61.25,148.75
68.25,56.00
73.50,138.25
85.75,161.00
99.75,73.50
117.25,42.00
124.25,63.00
105.00,155.75
131.25,56.00
143.50,119.00
75.25,50.75
147.00,50.75
29.75,119.00
112.00,124.25
61.25,99.75
112.00,87.50
117.25,155.75
124.25,199.50
99.75,24.50
99.75,63.00
105.00,119.00
117.25,68.25
129.50,155.75
161.00,124.25
112.00,175.00
75.25,173.25
164.50,119.00
168.00,131.25
68.25,129.50
148.75,124.25
49.00,112.00
99.75,112.00
120.75,176.75
148.75,150.50
148.75,136.50
155.75,56.00
155.75,168.00
49.00,99.75
49.00,124.25
56.00,92.75
61.25,138.25
85.75,63.00
85.75,175.00
92.75,106.75
98.00,36.75
117.25,80.50
124.25,112.00
124.25,161.00
129.50,143.50
129.50,168.00
136.50,49.00
173.25,112.00
175.00,99.75
92.75,56.00
73.50,124.25
78.75,68.25
103.25,59.50
122.50,49.00
154.00,80.50
68.25,68.25
85.75,112.00
99.75,150.50
117.25,182.00
129.50,106.75
136.50,112.00
136.50,148.75
136.50,75.25
143.50,56.00
148.75,175.00
61.25,61.25
85.75,49.00
136.50,175.00
161.00,85.75
199.50,99.75
