x,y
98.00,150.50
126.00,180.25
105.00,124.25
61.25,124.25
148.75,124.25
112.00,175.00
136.50,150.50
66.50,92.75
98.00,63.00
117.25,182.00
157.50,150.50
89.25,175.00
134.75,124.25
131.25,157.50
63.00,73.50
161.00,99.75
45.50,131.25
77.00,73.50
117.25,168.00
157.50,82.25
124.25,77.00
122.50,42.00
120.75,101.50
35.00,85.75
98.00,99.75
178.50,133.00
78.75,143.50
59.50,150.50
98.00,49.00
145.25,68.25
176.75,99.75
141.75,155.75
112.00,199.50
36.75,138.25
122.50,124.25
112.00,63.00
80.50,154.00
122.50,138.25
147.00,113.75
136.50,36.75
66.50,129.50
117.25,66.50
199.50,113.75
85.75,36.75
85.75,189.00
171.50,91.00
57.75,117.25
162.75,73.50
47.25,87.50
187.25,87.50
110.25,49.00
124.25,61.25
136.50,138.25
73.50,99.75
140.00,101.50
110.25,148.75
187.25,138.25
103.25,94.50
129.50,168.00
124.25,150.50
150.50,63.00
71.75,59.50
85.75,124.25
124.25,187.25
49.00,138.25
71.75,161.00
92.75,129.50
110.25,112.00
110.25,161.00
110.25,36.75
136.50,175.00
150.50,161.00
136.50,187.25
49.00,112.00
73.50,124.25
85.75,150.50
136.50,87.50
91.00,80.50
129.50,145.25
59.50,99.75
162.75,126.00
124.25,162.75
24.50,115.50
148.75,148.75
66.50,143.50
92.75,94.50
