x,y
84.00,56.00
98.00,185.50
140.00,161.00
141.75,57.75
70.00,28.00
40.25,134.75
126.00,131.25
85.75,162.75
54.25,105.00
85.75,106.75
42.00,84.00
168.00,56.00
122.50,84.00
126.00,28.00
61.25,42.00
98.00,131.25
26.25,106.75
68.25,134.75
157.50,28.00
152.25,190.75
171.50,106.75
98.00,28.00
47.25,89.25
147.00,56.00
169.75,162.75
196.00,105.00
185.50,80.50
196.00,122.50
168.00,77.00
56.00,159.25
152.25,31.50
70.00,187.25
126.00,185.50
115.50,108.50
105.00,173.25
54.25,133.00
112.00,161.00
182.00,136.50
164.50,176.75
77.00,122.50
166.25,103.25
