x,y
99.75,178.50
112.00,138.25
147.00,178.50
50.75,110.25
49.00,84.00
126.00,112.00
89.25,31.50
112.00,152.25
150.50,110.25
112.00,68.25
91.00,91.00
154.00,152.25
112.00,110.25
85.75,110.25
71.75,190.75
133.00,194.25
131.25,173.25
140.00,141.75
120.75,141.75
112.00,194.25
182.00,98.00
68.25,28.00
154.00,26.25
77.00,99.75
28.00,112.00
155.75,131.25
89.25,68.25
133.00,131.25
124.25,182.00
99.75,35.00
110.25,173.25
108.50,49.00
8.75,110.25
131.25,70.00
192.50,110.25
213.50,110.25
47.25,66.50
70.00,70.00
80.50,145.25
182.00,80.50
190.75,89.25
92.75,173.25
110.25,28.00
80.50,182.00
152.25,192.50
131.25,87.50
71.75,89.25
122.50,78.75
50.75,133.00
129.50,47.25
173.25,148.75
40.25,119.00
143.50,36.75
154.00,47.25
66.50,49.00
80.50,78.75
59.50,140.00
29.75,152.25
131.25,152.25
150.50,89.25
173.25,71.75
31.50,133.00
82.25,164.50
140.00,57.75
194.25,147.00
68.25,131.25
89.25,131.25
124.25,38.50
154.00,173.25
91.00,150.50
68.25,154.00
92.75,190.75
175.00,112.00
141.75,80.50
152.25,68.25
133.00,112.00
192.50,68.25
112.00,215.25
110.25,7.00
47.25,75.25
28.00,91.00
92.75,47.25
110.25,129.50
173.25,91.00
42.00,141.75
26.25,66.50
40.25,80.50
140.00,162.75
164.50,141.75
49.00,92.75
112.00,91.00
