x,y
122.50,45.50
148.75,64.75
66.50,138.25
84.00,155.75
96.25,64.75
162.75,143.50
180.25,99.75
164.50,80.50
159.25,96.25
84.00,122.50
131.25,131.25
82.25,63.00
63.00,77.00
75.25,78.75
145.25,159.25
152.25,127.75
54.25,94.50
101.50,42.00
169.75,127.75
77.00,106.75
113.75,127.75
129.50,178.50
150.50,92.75
115.50,73.50
68.25,171.50
70.00,49.00
106.75,143.50
45.50,96.25
94.50,168.00
75.25,92.75
157.50,173.25
94.50,73.50
185.50,129.50
180.25,122.50
140.00,87.50
169.75,75.25
189.00,94.50
150.50,75.25
94.50,147.00
131.25,110.25
113.75,36.75
131.25,145.25
96.25,54.25
112.00,89.25
21.00,108.50
117.25,147.00
110.25,201.25
131.25,73.50
168.00,92.75
103.25,173.25
150.50,105.00
47.25,117.25
122.50,173.25
56.00,127.75
94.50,176.75
169.75,110.25
133.00,162.75
40.25,127.75
94.50,91.00
77.00,145.25
91.00,127.75
112.00,166.25
56.00,110.25
133.00,92.75
133.00,56.00
