x,y
161.00,63.00
112.00,208.25
61.25,63.00
87.50,112.00
161.00,134.75
113.75,134.75
136.50,63.00
50.75,120.75
162.75,159.25
71.75,96.25
36.75,136.50
89.25,134.75
87.50,183.75
127.75,171.50
14.00,110.25
136.50,134.75
84.00,91.00
134.75,159.25
61.25,138.25
187.25,136.50
211.75,112.00
173.25,120.75
134.75,110.25
112.00,161.00
112.00,15.75
38.50,91.00
99.75,50.75
63.00,161.00
162.75,112.00
38.50,110.25
113.75,64.75
50.75,99.75
173.25,99.75
87.50,66.50
112.00,42.00
99.75,171.50
110.25,183.75
63.00,110.25
89.25,40.25
157.50,87.50
183.75,87.50
136.50,91.00
185.50,112.00
63.00,87.50
91.00,161.00
112.00,87.50
134.75,42.00
122.50,54.25
138.25,183.75
122.50,73.50
124.25,148.75
