x,y
117.25,148.75
89.25,122.50
96.25,91.00
112.00,43.75
147.00,103.25
152.25,124.25
120.75,70.00
133.00,98.00
66.50,120.75
96.25,103.25
155.75,101.50
98.00,71.75
75.25,92.75
124.25,98.00
138.25,138.25
80.50,120.75
122.50,133.00
131.25,127.75
152.25,138.25
101.50,129.50
129.50,119.00
133.00,145.25
68.25,103.25
110.25,71.75
112.00,164.50
147.00,77.00
155.75,94.50
124.25,164.50
94.50,129.50
129.50,75.25
61.25,96.25
120.75,119.00
112.00,112.00
173.25,103.25
87.50,98.00
105.00,145.25
126.00,140.00
178.50,112.00
115.50,103.25
92.75,77.00
147.00,94.50
138.25,124.25
140.00,84.00
92.75,145.25
57.75,112.00
85.75,150.50
61.25,124.25
105.00,157.50
105.00,64.75
106.75,119.00
164.50,124.25
