x,y
110.25,157.50
127.75,126.00
124.25,78.75
77.00,64.75
166.25,133.00
122.50,89.25
29.75,94.50
29.75,127.75
194.25,94.50
194.25,127.75
45.50,78.75
140.00,122.50
105.00,87.50
56.00,87.50
129.50,166.25
162.75,105.00
127.75,110.25
59.50,117.25
113.75,124.25
99.75,45.50
126.00,54.25
106.75,105.00
120.75,103.25
87.50,119.00
110.25,98.00
143.50,92.75
64.75,143.50
157.50,78.75
106.75,112.00
183.75,117.25
85.75,56.00
47.25,126.00
103.25,119.00
129.50,189.00
143.50,112.00
38.50,117.25
80.50,112.00
134.75,103.25
10.50,112.00
77.00,157.50
92.75,33.25
92.75,189.00
94.50,173.25
129.50,33.25
194.25,112.00
140.00,152.25
96.25,64.75
71.75,119.00
119.00,42.00
161.00,94.50
29.75,112.00
92.75,141.75
127.75,157.50
129.50,141.75
147.00,173.25
73.50,87.50
147.00,133.00
77.00,49.00
77.00,173.25
145.25,64.75
145.25,157.50
175.00,126.00
87.50,103.25
112.00,50.75
168.00,119.00
47.25,110.25
56.00,134.75
103.25,164.50
138.25,63.00
152.25,103.25
164.50,91.00
56.00,103.25
64.75,78.75
129.50,80.50
134.75,119.00
141.75,171.50
84.00,50.75
159.25,112.00
129.50,171.50
85.75,164.50
94.50,110.25
113.75,187.25
120.75,150.50
127.75,63.00
213.50,112.00
103.25,56.00
112.00,175.00
47.25,96.25
73.50,134.75
85.75,150.50
98.00,157.50
157.50,143.50
183.75,87.50
38.50,101.50
92.75,157.50
96.25,49.00
96.25,80.50
101.50,71.75
120.75,117.25
64.75,112.00
85.75,61.25
36.75,106.75
110.25,64.75
120.75,159.25
120.75,71.75
169.75,85.75
175.00,96.25
117.25,56.00
120.75,178.50
122.50,166.25
