x,y
71.75,70.00
113.75,24.50
138.25,182.00
183.75,140.00
47.25,134.75
115.50,84.00
24.50,113.75
150.50,148.75
70.00,159.25
115.50,47.25
169.75,124.25
91.00,115.50
147.00,124.25
45.50,91.00
57.75,124.25
136.50,159.25
159.25,94.50
126.00,171.50
105.00,148.75
148.75,103.25
150.50,78.75
80.50,127.75
94.50,68.25
126.00,59.50
78.75,105.00
112.00,136.50
136.50,92.75
159.25,157.50
80.50,78.75
122.50,126.00
105.00,80.50
178.50,115.50
101.50,57.75
92.75,180.25
178.50,91.00
91.00,159.25
168.00,101.50
82.25,148.75
68.25,133.00
115.50,157.50
136.50,66.50
101.50,169.75
113.75,178.50
57.75,103.25
91.00,92.75
157.50,113.75
92.75,49.00
161.00,134.75
204.75,113.75
91.00,136.50
