x,y
63.00,157.50
66.50,59.50
159.25,133.00
89.25,157.50
42.00,87.50
134.75,38.50
155.75,157.50
42.00,108.50
98.00,98.00
91.00,180.25
183.75,129.50
162.75,87.50
136.50,110.25
134.75,157.50
113.75,14.00
113.75,35.00
161.00,66.50
89.25,134.75
21.00,108.50
115.50,85.75
40.25,133.00
63.00,112.00
138.25,61.25
91.00,85.75
126.00,94.50
52.50,98.00
110.25,182.00
134.75,133.00
183.75,87.50
126.00,77.00
91.00,110.25
91.00,33.25
201.25,108.50
157.50,110.25
134.75,183.75
98.00,169.75
110.25,134.75
182.00,112.00
63.00,84.00
101.50,143.50
68.25,87.50
78.75,98.00
113.75,63.00
78.75,124.25
112.00,108.50
113.75,159.25
126.00,148.75
105.00,49.00
168.00,122.50
105.00,124.25
127.75,54.25
63.00,129.50
117.25,183.75
127.75,119.00
169.75,101.50
89.25,59.50
173.25,119.00
110.25,208.25
