x,y
147.00,169.75
77.00,56.00
77.00,169.75
168.00,78.75
54.25,148.75
173.25,73.50
171.50,148.75
134.75,136.50
134.75,68.25
84.00,136.50
78.75,126.00
157.50,89.25
152.25,112.00
112.00,136.50
126.00,147.00
110.25,87.50
157.50,134.75
112.00,52.50
112.00,70.00
103.25,80.50
136.50,159.25
66.50,112.00
89.25,85.75
136.50,110.25
136.50,89.25
91.00,155.75
112.00,112.00
173.25,112.00
148.75,101.50
64.75,133.00
155.75,68.25
110.25,171.50
66.50,91.00
68.25,155.75
92.75,47.25
31.50,122.50
91.00,64.75
85.75,115.50
145.25,143.50
113.75,154.00
131.25,176.75
154.00,155.75
66.50,68.25
50.75,113.75
141.75,99.75
45.50,133.00
176.75,91.00
134.75,45.50
143.50,78.75
