x,y
112.00,112.00
70.00,29.75
49.00,152.25
112.00,194.25
91.00,29.75
112.00,8.75
112.00,215.25
49.00,133.00
120.75,38.50
28.00,152.25
173.25,91.00
70.00,152.25
40.25,120.75
70.00,133.00
133.00,173.25
152.25,70.00
91.00,50.75
152.25,133.00
91.00,70.00
152.25,50.75
194.25,70.00
133.00,133.00
59.50,122.50
133.00,89.25
131.25,29.75
152.25,154.00
194.25,154.00
49.00,108.50
133.00,155.75
112.00,155.75
173.25,150.50
70.00,70.00
29.75,113.75
150.50,173.25
112.00,70.00
215.25,112.00
117.25,56.00
71.75,112.00
91.00,133.00
155.75,112.00
91.00,192.50
101.50,183.75
112.00,173.25
73.50,91.00
110.25,29.75
173.25,68.25
112.00,50.75
112.00,91.00
92.75,91.00
133.00,73.50
133.00,190.75
49.00,71.75
70.00,192.50
152.25,29.75
148.75,91.00
66.50,50.75
91.00,150.50
59.50,101.50
92.75,110.25
129.50,112.00
185.50,101.50
190.75,91.00
28.00,91.00
26.25,131.25
99.75,101.50
99.75,40.25
197.75,133.00
131.25,52.50
194.25,110.25
91.00,173.25
173.25,131.25
122.50,182.00
182.00,122.50
112.00,129.50
122.50,141.75
50.75,91.00
173.25,112.00
152.25,192.50
8.75,112.00
73.50,173.25
