x,y
33.25,108.50
192.50,112.00
85.75,112.00
127.75,43.75
73.50,42.00
154.00,183.75
150.50,42.00
75.25,180.25
145.25,66.50
126.00,87.50
115.50,155.75
47.25,134.75
73.50,143.50
87.50,162.75
99.75,42.00
98.00,189.00
152.25,89.25
117.25,164.50
45.50,85.75
99.75,138.25
113.75,66.50
168.00,162.75
127.75,187.25
150.50,133.00
70.00,91.00
176.75,89.25
140.00,112.00
140.00,161.00
59.50,113.75
84.00,63.00
126.00,138.25
168.00,63.00
168.00,113.75
61.25,64.75
178.50,138.25
56.00,157.50
113.75,110.25
173.25,124.25
129.50,35.00
136.50,70.00
119.00,189.00
