x,y
99.75,21.00
77.00,94.50
127.75,164.50
33.25,126.00
113.75,108.50
61.25,141.75
112.00,59.50
57.75,70.00
84.00,166.25
103.25,96.25
211.75,211.75
94.50,108.50
35.00,94.50
91.00,59.50
120.75,26.25
103.25,75.25
159.25,155.75
126.00,119.00
103.25,47.25
117.25,154.00
105.00,141.75
138.25,59.50
68.25,59.50
148.75,117.25
78.75,71.75
180.25,182.00
71.75,152.25
157.50,84.00
150.50,49.00
47.25,108.50
113.75,176.75
115.50,36.75
82.25,141.75
136.50,129.50
105.00,189.00
91.00,129.50
129.50,94.50
134.75,152.25
59.50,98.00
126.00,141.75
169.75,73.50
19.25,113.75
70.00,106.75
115.50,12.25
80.50,120.75
147.00,71.75
94.50,152.25
147.00,140.00
91.00,82.25
168.00,141.75
38.50,119.00
129.50,71.75
115.50,84.00
122.50,185.50
194.25,126.00
159.25,106.75
57.75,115.50
103.25,119.00
171.50,115.50
