x,y
73.50,113.75
73.50,75.25
168.00,148.75
57.75,73.50
112.00,148.75
129.50,169.75
187.25,112.00
112.00,54.25
113.75,36.75
47.25,122.50
59.50,134.75
56.00,113.75
45.50,84.00
147.00,59.50
148.75,129.50
148.75,168.00
77.00,59.50
166.25,77.00
119.00,159.25
175.00,140.00
159.25,140.00
54.25,150.50
113.75,75.25
101.50,159.25
75.25,152.25
92.75,169.75
157.50,157.50
119.00,47.25
84.00,45.50
68.25,178.50
75.25,169.75
101.50,45.50
147.00,75.25
157.50,99.75
169.75,131.25
113.75,168.00
45.50,103.25
56.00,94.50
103.25,84.00
131.25,54.25
166.25,92.75
150.50,112.00
140.00,175.00
82.25,84.00
157.50,66.50
91.00,36.75
148.75,152.25
175.00,103.25
105.00,64.75
36.75,112.00
112.00,103.25
120.75,141.75
47.25,66.50
103.25,112.00
103.25,176.75
75.25,94.50
94.50,148.75
112.00,187.25
57.75,168.00
169.75,112.00
134.75,78.75
176.75,66.50
176.75,82.25
75.25,131.25
119.00,194.25
84.00,66.50
68.25,122.50
85.75,155.75
61.25,85.75
63.00,143.50
64.75,157.50
84.00,119.00
87.50,138.25
117.25,64.75
119.00,31.50
119.00,115.50
140.00,162.75
143.50,138.25
143.50,155.75
