x,y
122.50,84.00
183.75,99.75
99.75,185.50
169.75,136.50
189.00,120.75
64.75,154.00
98.00,147.00
99.75,82.25
73.50,89.25
122.50,190.75
99.75,29.75
141.75,159.25
99.75,129.50
54.25,94.50
124.25,147.00
134.75,96.25
155.75,61.25
124.25,31.50
33.25,94.50
71.75,138.25
162.75,120.75
120.75,129.50
61.25,75.25
61.25,120.75
110.25,106.75
98.00,47.25
17.50,103.25
169.75,85.75
63.00,57.75
80.50,43.75
126.00,45.50
61.25,134.75
80.50,155.75
94.50,169.75
161.00,75.25
161.00,155.75
68.25,117.25
147.00,140.00
110.25,141.75
203.00,108.50
77.00,70.00
99.75,61.25
122.50,64.75
140.00,141.75
175.00,143.50
45.50,89.25
77.00,143.50
161.00,108.50
45.50,120.75
52.50,117.25
112.00,14.00
131.25,64.75
169.75,94.50
29.75,101.50
59.50,105.00
73.50,122.50
140.00,73.50
152.25,99.75
110.25,56.00
110.25,206.50
173.25,124.25
152.25,115.50
169.75,117.25
94.50,159.25
152.25,133.00
52.50,78.75
80.50,54.25
192.50,110.25
