x,y
112.00,26.25
176.75,133.00
91.00,47.25
47.25,91.00
133.00,112.00
133.00,91.00
68.25,133.00
68.25,68.25
155.75,91.00
197.75,112.00
99.75,59.50
112.00,70.00
133.00,134.75
122.50,99.75
68.25,112.00
124.25,59.50
112.00,91.00
154.00,70.00
133.00,47.25
47.25,133.00
133.00,176.75
112.00,134.75
98.00,119.00
112.00,43.75
105.00,169.75
89.25,66.50
122.50,122.50
162.75,120.75
176.75,91.00
122.50,166.25
112.00,155.75
43.75,112.00
112.00,112.00
112.00,176.75
154.00,112.00
164.50,106.75
92.75,176.75
155.75,133.00
133.00,68.25
68.25,155.75
91.00,113.75
176.75,113.75
68.25,92.75
91.00,134.75
122.50,78.75
99.75,77.00
57.75,101.50
89.25,157.50
133.00,155.75
155.75,155.75
145.25,124.25
99.75,143.50
110.25,197.75
89.25,91.00
57.75,124.25
24.50,112.00
