x,y
110.25,182.00
35.00,126.00
183.75,98.00
40.25,101.50
42.00,89.25
66.50,175.00
180.25,120.75
119.00,38.50
192.50,85.75
80.50,57.75
122.50,183.75
187.25,115.50
178.50,92.75
28.00,89.25
173.25,68.25
164.50,136.50
98.00,38.50
152.25,175.00
87.50,171.50
192.50,131.25
194.25,108.50
171.50,110.25
35.00,113.75
148.75,71.75
129.50,173.25
77.00,77.00
148.75,147.00
49.00,66.50
82.25,159.25
103.25,33.25
110.25,45.50
141.75,38.50
29.75,133.00
173.25,129.50
85.75,196.00
140.00,112.00
159.25,80.50
110.25,84.00
108.50,26.25
110.25,194.25
78.75,180.25
80.50,42.00
52.50,133.00
49.00,108.50
99.75,185.50
169.75,150.50
161.00,57.75
29.75,108.50
133.00,194.25
112.00,140.00
40.25,77.00
108.50,173.25
129.50,45.50
87.50,49.00
154.00,47.25
